6.8	0.001614957
6.801	0.001614957
6.802	0.001614957
6.803	0.001614957
6.804	0.001614957
6.805	0.001614957
6.806	0.001614957
6.807	0.001614957
6.808	0.001614957
6.809	0.001614957
6.81	0.001614957
6.811	0.001614957
6.812	0.001614957
6.813	0.001614957
6.814	0.001614957
6.815	0.001614957
6.816	0.001614957
6.817	0.001614957
6.818	0.001614303
6.819	0.001614303
6.82	0.001614303
6.821	0.001614303
6.822	0.001614303
6.823	0.001614303
6.824	0.001614303
6.825	0.001614303
6.826	0.001614303
6.827	0.001614303
6.828	0.001614303
6.829	0.001614303
6.83	0.001614303
6.831	0.001614303
6.832	0.001614303
6.833	0.001614303
6.834	0.001614303
6.835	0.001614303
6.836	0.001614303
6.837	0.001614303
6.838	0.001614303
6.839	0.001614303
6.84	0.001614303
6.841	0.001614303
6.842	0.001614303
6.843	0.001614303
6.844	0.001614303
6.845	0.001614303
6.846	0.001614303
6.847	0.001614303
6.848	0.001614303
6.849	0.001614303
6.85	0.001614303
6.851	0.001614303
6.852	0.001614303
6.853	0.001614303
6.854	0.001614303
6.855	0.001614303
6.856	0.001614303
6.857	0.001614303
6.858	0.001614303
6.859	0.001614303
6.86	0.001614303
6.861	0.001614303
6.862	0.001614303
6.863	0.001614303
6.864	0.001614303
6.865	0.001614303
6.866	0.001614303
6.867	0.001614303
6.868	0.001614303
6.869	0.001614303
6.87	0.001614303
6.871	0.001614303
6.872	0.001614303
6.873	0.001614303
6.874	0.001614303
6.875	0.001614303
6.876	0.001614303
6.877	0.001614303
6.878	0.001614303
6.879	0.001614303
6.88	0.001614303
6.881	0.001614303
6.882	0.001614303
6.883	0.001614303
6.884	0.001614303
6.885	0.001614303
6.886	0.001614303
6.887	0.001614303
6.888	0.001614303
6.889	0.001614303
6.89	0.001614303
6.891	0.001614303
6.892	0.001614303
6.893	0.001614303
6.894	0.001614303
6.895	0.001614303
6.896	0.001614303
6.897	0.001614303
6.898	0.001614303
6.899	0.001614303
6.9	0.001614303
6.901	0.001614303
6.902	0.001614303
6.903	0.001614303
6.904	0.001614303
6.905	0.001614303
6.906	0.001614303
6.907	0.001614303
6.908	0.001614303
6.909	0.001614303
6.91	0.001614303
6.911	0.001614303
6.912	0.001614303
6.913	0.001614303
6.914	0.001614303
6.915	0.001614303
6.916	0.001614303
6.917	0.001614303
6.918	0.001614303
6.919	0.001614303
6.92	0.001614303
6.921	0.001614303
6.922	0.001614303
6.923	0.001614303
6.924	0.001614303
6.925	0.001614303
6.926	0.001614303
6.927	0.001614303
6.928	0.001614303
6.929	0.001614303
6.93	0.001614303
6.931	0.001614303
6.932	0.001614303
6.933	0.001614303
6.934	0.001614303
6.935	0.001614303
6.936	0.001614303
6.937	0.001614303
6.938	0.001614303
6.939	0.001614303
6.94	0.001614303
6.941	0.001614303
6.942	0.001614303
6.943	0.001614303
6.944	0.001614303
6.945	0.001614303
6.946	0.001614303
6.947	0.001614303
6.948	0.001614303
6.949	0.001614303
6.95	0.001614303
6.951	0.001614303
6.952	0.001614303
6.953	0.001614303
6.954	0.001614303
6.955	0.001614303
6.956	0.001614303
6.957	0.001614303
6.958	0.001614303
6.959	0.001614303
6.96	0.001614303
6.961	0.001614303
6.962	0.001614303
6.963	0.001614303
6.964	0.001614303
6.965	0.001614303
6.966	0.001614303
6.967	0.001614303
6.968	0.001614303
6.969	0.001614303
6.97	0.001614303
6.971	0.001614303
6.972	0.001614303
6.973	0.001614303
6.974	0.001614303
6.975	0.001614303
6.976	0.001614303
6.977	0.001614303
6.978	0.001614303
6.979	0.001614303
6.98	0.001614303
6.981	0.001614303
6.982	0.001614303
6.983	0.001614303
6.984	0.001614303
6.985	0.001614303
